ts_code,symbol,name,industry,market,list_date,circ_mv,turnover_rate_f
002268.SZ,002268,电科网安,IT设备,主板,2008-08-11,1425142.6186,10.2867
002270.SZ,002270,华明装备,电气设备,主板,2008-09-05,1349142.2795,5.0251
002271.SZ,002271,东方雨虹,其他建材,主板,2008-09-10,2664535.8231,6.9695
002273.SZ,002273,水晶光电,元器件,主板,2008-09-19,2570530.123,5.4154
002274.SZ,002274,华昌化工,农药化肥,主板,2008-09-25,768098.4375,6.6221
002275.SZ,002275,桂林三金,中成药,主板,2009-07-10,867632.1224,5.2081
002276.SZ,002276,万马股份,电气设备,主板,2009-07-10,815122.5855,8.4823
002281.SZ,002281,光迅科技,通信设备,主板,2009-08-21,2541136.8043,12.0296
002287.SZ,002287,奇正藏药,中成药,主板,2009-08-28,1214518.0198,6.8296
002294.SZ,002294,信立泰,化学制药,主板,2009-09-10,3863084.841,2.7558
002299.SZ,002299,圣农发展,农业综合,主板,2009-10-21,1724501.097,5.9422
002302.SZ,002302,西部建设,水泥,主板,2009-11-03,852089.1552,19.4936
002304.SZ,002304,洋河股份,白酒,主板,2009-11-06,14905348.4318,5.3662
002311.SZ,002311,海大集团,饲料,主板,2009-11-27,7983427.297,2.6781
002312.SZ,002312,川发龙蟒,化工原料,主板,2009-12-03,1702394.5981,11.9441
002317.SZ,002317,众生药业,中成药,主板,2009-12-11,1035799.6722,6.5666
002318.SZ,002318,久立特材,特种钢,主板,2009-12-11,2176857.1822,2.4208
002320.SZ,002320,海峡股份,水运,主板,2009-12-16,1288323.3821,7.7817
002324.SZ,002324,普利特,塑料,主板,2009-12-18,717087.1821,4.8735
002326.SZ,002326,永太科技,化工原料,主板,2009-12-22,788697.769,7.0528
002332.SZ,002332,仙琚制药,化学制药,主板,2010-01-12,1328661.2939,2.7959
002335.SZ,002335,科华数据,电气设备,主板,2010-01-13,959183.0193,9.0733
002338.SZ,002338,奥普光电,电器仪表,主板,2010-01-15,760300.992,12.3867
002340.SZ,002340,格林美,小金属,主板,2010-01-22,3627041.3998,6.0226
002352.SZ,002352,顺丰控股,仓储物流,主板,2010-02-05,21538648.8682,4.0461
002353.SZ,002353,杰瑞股份,化工机械,主板,2010-02-05,2281402.3509,4.0303
002368.SZ,002368,太极股份,软件服务,主板,2010-03-12,1273304.4417,12.5994
002371.SZ,002371,北方华创,半导体,主板,2010-03-16,19479984.8146,4.4968
002372.SZ,002372,伟星新材,其他建材,主板,2010-03-18,2200403.7311,5.7427
002373.SZ,002373,千方科技,软件服务,主板,2010-03-18,1299071.2608,6.1908
002378.SZ,002378,章源钨业,小金属,主板,2010-03-31,822221.6338,8.416
002384.SZ,002384,东山精密,元器件,主板,2010-04-09,3263401.3359,8.9608
002385.SZ,002385,大北农,饲料,主板,2010-04-09,1583461.052,5.8838
002387.SZ,002387,维信诺,元器件,主板,2010-04-13,1045172.2168,7.5475
002389.SZ,002389,航天彩虹,航空,主板,2010-04-13,1692326.029,7.1091
002396.SZ,002396,星网锐捷,通信设备,主板,2010-06-23,971161.6629,6.1675
002399.SZ,002399,海普瑞,化学制药,主板,2010-05-06,1421809.9426,4.649
002400.SZ,002400,省广集团,广告包装,主板,2010-05-06,964926.0215,10.3678
002402.SZ,002402,和而泰,元器件,主板,2010-05-11,921163.1284,6.6836
002405.SZ,002405,四维图新,软件服务,主板,2010-05-18,2191467.3205,10.8746
002407.SZ,002407,多氟多,化工原料,主板,2010-05-18,1352553.8492,5.4798
002408.SZ,002408,齐翔腾达,化工原料,主板,2010-05-18,1584651.1985,3.4022
002409.SZ,002409,雅克科技,半导体,主板,2010-05-25,1955092.6211,7.9466
002410.SZ,002410,广联达,软件服务,主板,2010-05-25,2147475.0962,5.7728
002414.SZ,002414,高德红外,电器仪表,主板,2010-07-16,2494581.5244,7.6409
002415.SZ,002415,海康威视,IT设备,主板,2010-05-28,29403270.2511,3.9234
002416.SZ,002416,爱施德,电器连锁,主板,2010-05-28,1358533.7774,7.3401
002422.SZ,002422,科伦药业,化学制药,主板,2010-06-03,4187718.6592,3.0209
002423.SZ,002423,中粮资本,多元金融,主板,2010-06-03,2737277.4231,2.0227
002428.SZ,002428,云南锗业,小金属,主板,2010-06-08,907719.5188,14.6964
002429.SZ,002429,兆驰股份,家用电器,主板,2010-06-10,2434091.1637,3.9879
002430.SZ,002430,杭氧股份,化工机械,主板,2010-06-10,2295917.8942,5.4889
002432.SZ,002432,九安医疗,医疗保健,主板,2010-06-10,1978774.1407,6.5343
002434.SZ,002434,万里扬,汽车配件,主板,2010-06-18,793361.3353,5.6535
002436.SZ,002436,兴森科技,元器件,主板,2010-06-18,1597939.0303,6.2136
002439.SZ,002439,启明星辰,软件服务,主板,2010-06-23,1244852.8214,8.6252
002444.SZ,002444,巨星科技,轻工机械,主板,2010-07-13,3608382.9058,4.4629
002456.SZ,002456,欧菲光,元器件,主板,2010-08-03,3234681.0195,14.3684
002458.SZ,002458,益生股份,农业综合,主板,2010-08-10,708429.7997,4.9007
002459.SZ,002459,晶澳科技,电气设备,主板,2010-08-10,4480961.2306,9.9438
002460.SZ,002460,赣锋锂业,小金属,主板,2010-08-10,4166464.0308,8.9991
002461.SZ,002461,珠江啤酒,啤酒,主板,2010-08-18,2124795.3408,7.5135
002463.SZ,002463,沪电股份,元器件,主板,2010-08-18,7686691.8021,7.1865
002465.SZ,002465,海格通信,通信设备,主板,2010-08-31,2582498.8116,4.6842
002466.SZ,002466,天齐锂业,小金属,主板,2010-08-31,5196530.24,11.4941
002468.SZ,002468,申通快递,仓储物流,主板,2010-09-08,1720328.6425,6.5294
002472.SZ,002472,双环传动,汽车配件,主板,2010-09-10,2068984.8905,6.1139
002475.SZ,002475,立讯精密,元器件,主板,2010-09-15,31237945.046,3.6015
002484.SZ,002484,江海股份,元器件,主板,2010-09-29,1242643.9277,6.2169
002487.SZ,002487,大金重工,电气设备,主板,2010-10-15,1449854.7713,9.1024
002488.SZ,002488,金固股份,汽车配件,主板,2010-10-21,796792.7431,5.3004
002493.SZ,002493,荣盛石化,化纤,主板,2010-11-02,9830721.0938,3.4717
002497.SZ,002497,雅化集团,小金属,主板,2010-11-09,1145180.5217,6.008
002498.SZ,002498,汉缆股份,电气设备,主板,2010-11-09,1161051.804,5.101
002500.SZ,002500,山西证券,证券,主板,2010-11-15,2369249.221,10.475
002506.SZ,002506,协鑫集成,电气设备,主板,2010-11-18,1350982.9643,4.4439
002507.SZ,002507,涪陵榨菜,食品,主板,2010-11-23,1796902.3015,6.1499
002508.SZ,002508,老板电器,家用电器,主板,2010-11-23,2162091.7535,6.6427
002511.SZ,002511,中顺洁柔,造纸,主板,2010-11-25,1011977.7815,7.3167
002517.SZ,002517,恺英网络,互联网,主板,2010-12-07,2276052.4315,6.1999
002518.SZ,002518,科士达,电气设备,主板,2010-12-07,1129265.4322,9.98
002531.SZ,002531,天顺风能,电气设备,主板,2010-12-31,1550999.7956,6.1278
002532.SZ,002532,天山铝业,铝,主板,2010-12-31,3535284.6669,4.3317
002534.SZ,002534,西子洁能,专用机械,主板,2011-01-10,836054.8219,8.017
002537.SZ,002537,海联金汇,汽车配件,主板,2011-01-10,727890.3819,7.8303
002539.SZ,002539,云图控股,农药化肥,主板,2011-01-18,740954.5103,4.1915
002541.SZ,002541,鸿路钢构,钢加工,主板,2011-01-18,753189.6744,5.686
002544.SZ,002544,普天科技,通信设备,主板,2011-01-28,1426834.2631,8.8181
002545.SZ,002545,东方铁塔,农药化肥,主板,2011-02-11,774162.14,5.3067
002555.SZ,002555,三七互娱,互联网,主板,2011-03-02,2872223.0685,12.1025
002557.SZ,002557,洽洽食品,食品,主板,2011-03-02,1699966.2957,5.3698
002558.SZ,002558,巨人网络,互联网,主板,2011-03-02,2330753.5815,8.5571
002563.SZ,002563,森马服饰,服饰,主板,2011-03-11,1393527.1165,7.9166
002567.SZ,002567,唐人神,饲料,主板,2011-03-25,825983.7932,10.9436
002568.SZ,002568,百润股份,红黄酒,主板,2011-03-25,1654955.8053,8.213
002572.SZ,002572,索菲亚,家居用品,主板,2011-04-12,1181755.0067,8.8184
002583.SZ,002583,海能达,通信设备,主板,2011-05-27,855304.8047,30.9416
002588.SZ,002588,史丹利,农药化肥,主板,2011-06-10,805451.4915,8.4991
002590.SZ,002590,万安科技,汽车配件,主板,2011-06-10,718408.0887,26.7585
002594.SZ,002594,比亚迪,汽车整车,主板,2011-06-30,35723481.9242,4.7468
002595.SZ,002595,豪迈科技,专用机械,主板,2011-06-28,3678172.42,1.969
002597.SZ,002597,金禾实业,食品,主板,2011-07-07,1436530.6718,9.6049
002600.SZ,002600,领益智造,元器件,主板,2011-07-15,5177046.6565,15.1621
002601.SZ,002601,龙佰集团,化工原料,主板,2011-07-15,4130438.0156,3.3903
002602.SZ,002602,世纪华通,互联网,主板,2011-07-28,2869330.3577,5.8212
002603.SZ,002603,以岭药业,中成药,主板,2011-07-28,2480109.6956,6.8631
002605.SZ,002605,姚记科技,互联网,主板,2011-08-05,841919.908,11.7689
002607.SZ,002607,中公教育,文教休闲,主板,2011-08-10,1382904.6866,18.3668
002608.SZ,002608,江苏国信,火力发电,主板,2011-08-10,3045132.2414,5.5047
002617.SZ,002617,露笑科技,电气设备,主板,2011-09-20,1219987.6765,8.6085
002624.SZ,002624,完美世界,互联网,主板,2011-10-28,1754261.0563,8.6148
002625.SZ,002625,光启技术,航空,主板,2011-11-03,4439499.5818,4.2599
002626.SZ,002626,金达威,医疗保健,主板,2011-10-28,965384.2725,6.4369
002643.SZ,002643,万润股份,化工原料,主板,2011-12-20,936033.335,6.6401
002648.SZ,002648,卫星化学,化工原料,主板,2011-12-28,6285048.7111,3.5044
002653.SZ,002653,海思科,化学制药,主板,2012-01-17,1829283.3932,2.6386
002654.SZ,002654,万润科技,互联网,主板,2012-02-17,971183.6831,18.1613
002668.SZ,002668,TCL智家,家用电器,主板,2012-04-16,1260821.5908,15.0763
002670.SZ,002670,国盛金控,证券,主板,2012-04-16,2019448.1887,25.6235
002673.SZ,002673,西部证券,证券,主板,2012-05-03,3570890.1144,10.8577
002675.SZ,002675,东诚药业,化学制药,主板,2012-05-25,1048109.7525,4.2665
002683.SZ,002683,广东宏大,化工原料,主板,2012-06-12,1591528.3127,3.1197
002701.SZ,002701,奥瑞金,广告包装,主板,2012-10-11,1277740.1468,3.6584
002705.SZ,002705,新宝股份,家用电器,主板,2014-01-21,1274470.5325,7.3321
002709.SZ,002709,天赐材料,化工原料,主板,2014-01-23,2565048.9931,8.326
002714.SZ,002714,牧原股份,农业综合,主板,2014-01-28,17647430.9781,3.8723
002736.SZ,002736,国信证券,证券,主板,2014-12-29,10811249.8577,4.3822
002737.SZ,002737,葵花药业,中成药,主板,2014-12-30,1354296.0,8.0445
002738.SZ,002738,中矿资源,小金属,主板,2014-12-30,2629227.8183,6.7675
002739.SZ,002739,万达电影,影视音像,主板,2015-01-22,2629054.3751,7.8503
002745.SZ,002745,木林森,元器件,主板,2015-02-17,945432.3138,4.7617
002747.SZ,002747,埃斯顿,机械基件,主板,2015-03-20,1219021.1042,8.6429
002755.SZ,002755,奥赛康,化学制药,主板,2015-05-15,1102644.0723,4.6008
002756.SZ,002756,永兴材料,小金属,主板,2015-05-15,1617356.0586,8.5636
002773.SZ,002773,康弘药业,化学制药,主板,2015-06-26,1469370.7374,5.0642
002797.SZ,002797,第一创业,证券,主板,2016-05-11,2983701.3375,9.8884
002807.SZ,002807,江阴银行,银行,主板,2016-09-02,1052224.9576,4.1149
002812.SZ,002812,恩捷股份,电气设备,主板,2016-09-14,2815539.2686,6.8803
002821.SZ,002821,凯莱英,生物制药,主板,2016-11-18,2751811.9123,5.9094
002831.SZ,002831,裕同科技,广告包装,主板,2016-12-16,1339994.6956,2.7989
002832.SZ,002832,比音勒芬,服饰,主板,2016-12-23,945118.1753,6.7146
002837.SZ,002837,英维克,专用机械,主板,2016-12-29,1671450.3256,6.2612
002839.SZ,002839,张家港行,银行,主板,2017-01-24,938815.1918,5.751
002841.SZ,002841,视源股份,元器件,主板,2017-01-19,1921710.4127,2.8067
002847.SZ,002847,盐津铺子,食品,主板,2017-02-08,1302738.0867,5.0029
002850.SZ,002850,科达利,电气设备,主板,2017-03-02,1873970.1452,4.0193
002851.SZ,002851,麦格米特,电气设备,主板,2017-03-06,1165508.7333,6.0359
002859.SZ,002859,洁美科技,元器件,主板,2017-04-07,835099.8074,6.0679
002865.SZ,002865,钧达股份,电气设备,主板,2017-04-25,1074254.0425,18.3972
002867.SZ,002867,周大生,服饰,主板,2017-04-27,1424251.3619,7.8096
002891.SZ,002891,中宠股份,饲料,主板,2017-08-21,719991.1626,8.1387
002895.SZ,002895,川恒股份,化工原料,主板,2017-08-25,1133380.5903,6.8328
002901.SZ,002901,大博医疗,医疗保健,主板,2017-09-22,1106540.779,6.2012
002906.SZ,002906,华阳集团,汽车配件,主板,2017-10-13,1589066.3108,7.5868
002911.SZ,002911,佛燃能源,供气供热,主板,2017-11-22,1432634.0007,9.6642
002916.SZ,002916,深南电路,元器件,主板,2017-12-13,5668481.1968,7.5985
002920.SZ,002920,德赛西威,汽车配件,主板,2017-12-26,6606570.0942,3.4762
002922.SZ,002922,伊戈尔,电气设备,主板,2017-12-29,808361.7216,13.7401
002925.SZ,002925,盈趣科技,元器件,主板,2018-01-15,1015906.9976,7.7987
002926.SZ,002926,华西证券,证券,主板,2018-02-05,2307375.0,8.1098
002928.SZ,002928,华夏航空,空运,主板,2018-03-02,921612.1576,6.3101
002936.SZ,002936,郑州银行,银行,主板,2018-09-19,1440632.6015,7.2976
002938.SZ,002938,鹏鼎控股,元器件,主板,2018-09-18,8281152.3725,6.1931
002939.SZ,002939,长城证券,证券,主板,2018-10-26,3205125.4975,13.0617
002941.SZ,002941,新疆交建,建筑工程,主板,2018-11-28,715880.2847,14.2363
002945.SZ,002945,华林证券,证券,主板,2019-01-17,3628800.0,25.4016
002948.SZ,002948,青岛银行,银行,主板,2019-01-16,1175549.8091,5.1709
002958.SZ,002958,青农商行,银行,主板,2019-03-26,1472950.8056,4.5401
002959.SZ,002959,小熊电器,家用电器,主板,2019-08-23,731950.8444,13.2555
002960.SZ,002960,青鸟消防,专用机械,主板,2019-08-09,712323.9242,8.4923
002966.SZ,002966,苏州银行,银行,主板,2019-08-02,2900840.4927,3.567
002967.SZ,002967,广电计量,电器仪表,主板,2019-11-08,815303.3374,9.671
002978.SZ,002978,安宁股份,小金属,主板,2020-04-17,910455.0,5.7327
002984.SZ,002984,森麒麟,汽车配件,主板,2020-09-11,1917400.3229,5.5353
002987.SZ,002987,京北方,软件服务,主板,2020-05-07,851473.8917,20.958
002992.SZ,002992,宝明科技,元器件,主板,2020-08-03,772028.402,6.759
002993.SZ,002993,奥海科技,元器件,主板,2020-08-17,711638.1615,8.4326
003006.SZ,003006,百亚股份,造纸,主板,2020-09-21,1144057.2149,4.1044
003012.SZ,003012,东鹏控股,陶瓷,主板,2020-10-19,784008.3384,5.1358
003021.SZ,003021,兆威机电,元器件,主板,2020-12-04,926237.7326,15.3343
003022.SZ,003022,联泓新科,化工原料,主板,2020-12-08,2170298.0,5.3006
003031.SZ,003031,中瓷电子,元器件,主板,2021-01-04,768730.6962,4.8361
003035.SZ,003035,南网能源,新型电力,主板,2021-01-19,1095071.2117,5.2613
003816.SZ,003816,中国广核,新型电力,主板,2019-08-26,17700743.745,8.4561
300001.SZ,300001,特锐德,电气设备,创业板,2009-10-30,2261481.409,7.7776
300002.SZ,300002,神州泰岳,互联网,创业板,2009-10-30,2270324.9952,10.3109
300003.SZ,300003,乐普医疗,医疗保健,创业板,2009-10-30,2128400.9791,9.1697
300008.SZ,300008,天海防务,船舶,创业板,2009-10-30,739561.4019,14.8937
300009.SZ,300009,安科生物,生物制药,创业板,2009-10-30,1194860.4931,5.9259
300012.SZ,300012,华测检测,电器仪表,创业板,2009-10-30,2153381.6108,5.3965
300014.SZ,300014,亿纬锂能,电气设备,创业板,2009-10-30,9080078.2032,8.3709
300015.SZ,300015,爱尔眼科,医疗保健,创业板,2009-10-30,12576861.5422,11.1528
300017.SZ,300017,网宿科技,软件服务,创业板,2009-10-30,2134810.7365,13.6411
300024.SZ,300024,机器人,专用机械,创业板,2009-10-30,1882461.8281,10.3293
300026.SZ,300026,红日药业,中成药,创业板,2009-10-30,1093151.5218,9.0667
300033.SZ,300033,同花顺,软件服务,创业板,2009-12-25,5286827.0903,11.5558
300034.SZ,300034,钢研高纳,航空,创业板,2009-12-25,1318955.2676,10.659
300036.SZ,300036,超图软件,软件服务,创业板,2009-12-25,782199.0261,12.4107
300037.SZ,300037,新宙邦,化工原料,创业板,2010-01-08,2222399.414,5.3116
300045.SZ,300045,华力创通,IT设备,创业板,2010-01-20,1049038.8007,19.5092
300049.SZ,300049,福瑞股份,医疗保健,创业板,2010-01-20,1128511.9859,5.2699
300054.SZ,300054,鼎龙股份,化工原料,创业板,2010-02-11,1736696.1086,4.1483
300058.SZ,300058,蓝色光标,广告包装,创业板,2010-02-26,1724515.5256,9.1289
300059.SZ,300059,东方财富,证券,创业板,2010-03-19,27119335.7265,12.7683
300068.SZ,300068,南都电源,电气设备,创业板,2010-04-21,1342788.2559,32.5812
300070.SZ,300070,碧水源,环境保护,创业板,2010-04-21,1672732.1358,10.9112
300073.SZ,300073,当升科技,电气设备,创业板,2010-04-27,2189235.9166,15.3896
300075.SZ,300075,数字政通,软件服务,创业板,2010-04-27,828169.0689,11.9941
300077.SZ,300077,国民技术,半导体,创业板,2010-04-30,760131.1507,14.0832
300079.SZ,300079,数码视讯,通信设备,创业板,2010-04-30,704813.8108,11.0401
300083.SZ,300083,创世纪,机床制造,创业板,2010-05-20,1104846.0584,8.2974
300085.SZ,300085,银之杰,软件服务,创业板,2010-05-26,2082996.5272,1.6327
300087.SZ,300087,荃银高科,种植业,创业板,2010-05-26,714036.34,8.3551
300088.SZ,300088,长信科技,元器件,创业板,2010-05-26,1514469.2582,14.032
300098.SZ,300098,高新兴,软件服务,创业板,2010-07-28,781664.0189,17.5707
300100.SZ,300100,双林股份,汽车配件,创业板,2010-08-06,777222.2711,25.394
300101.SZ,300101,振芯科技,通信设备,创业板,2010-08-06,990616.3784,9.3969
300102.SZ,300102,乾照光电,半导体,创业板,2010-08-12,726019.5915,9.7509
300113.SZ,300113,顺网科技,互联网,创业板,2010-08-27,735729.2988,9.582
300114.SZ,300114,中航电测,电器仪表,创业板,2010-08-27,3129849.1237,12.1559
300115.SZ,300115,长盈精密,元器件,创业板,2010-09-02,1650249.7633,13.894
300118.SZ,300118,东方日升,电气设备,创业板,2010-09-02,1279946.8165,13.5409
300122.SZ,300122,智飞生物,生物制药,创业板,2010-09-28,4720960.6381,9.3867
300124.SZ,300124,汇川技术,电器仪表,创业板,2010-09-28,14157993.4744,2.8609
300130.SZ,300130,新国都,IT设备,创业板,2010-10-19,972844.2265,18.1741
300133.SZ,300133,华策影视,影视音像,创业板,2010-10-26,1138473.0882,16.1323
300134.SZ,300134,大富科技,通信设备,创业板,2010-10-26,871999.6393,21.8524
300136.SZ,300136,信维通信,元器件,创业板,2010-11-05,1912997.5883,10.3731
300142.SZ,300142,沃森生物,生物制药,创业板,2010-11-12,2295155.1667,6.396
300144.SZ,300144,宋城演艺,旅游景点,创业板,2010-12-09,2473660.298,12.0609
300146.SZ,300146,汤臣倍健,食品,创业板,2010-12-15,1683680.7179,7.3368
300166.SZ,300166,东方国信,软件服务,创业板,2011-01-25,797816.3016,14.0788
300170.SZ,300170,汉得信息,软件服务,创业板,2011-02-01,842411.1256,12.7112
300171.SZ,300171,东富龙,医疗保健,创业板,2011-02-01,762873.8774,7.2914
300181.SZ,300181,佐力药业,中成药,创业板,2011-02-22,928672.4022,8.4996
300182.SZ,300182,捷成股份,影视音像,创业板,2011-02-22,1229714.187,12.6966
300184.SZ,300184,力源信息,元器件,创业板,2011-02-22,845931.156,33.4849
300185.SZ,300185,通裕重工,工程机械,创业板,2011-03-08,874123.1296,6.8809
300188.SZ,300188,国投智能,软件服务,创业板,2011-03-16,1167444.6629,11.3383
300207.SZ,300207,欣旺达,电气设备,创业板,2011-04-21,3794898.6645,10.2937
300212.SZ,300212,易华录,软件服务,创业板,2011-05-05,1710546.3655,17.6943
300223.SZ,300223,北京君正,半导体,创业板,2011-05-31,2723982.1687,8.4937
300224.SZ,300224,正海磁材,矿物制品,创业板,2011-05-31,878525.7427,6.9618
300226.SZ,300226,上海钢联,互联网,创业板,2011-06-08,737308.323,20.344
300229.SZ,300229,拓尔思,软件服务,创业板,2011-06-15,1322382.8833,14.969
300236.SZ,300236,上海新阳,半导体,创业板,2011-06-29,1002028.9625,6.1563
300251.SZ,300251,光线传媒,影视音像,创业板,2011-08-03,2480628.7851,9.3919
300253.SZ,300253,卫宁健康,软件服务,创业板,2011-08-18,1375711.8397,6.8397
300257.SZ,300257,开山股份,机械基件,创业板,2011-08-19,925920.0145,10.1437
300274.SZ,300274,阳光电源,电气设备,创业板,2011-11-02,15833231.4417,4.7756
300284.SZ,300284,苏交科,建筑工程,创业板,2012-01-10,984224.8916,16.3318
300285.SZ,300285,国瓷材料,陶瓷,创业板,2012-01-13,1615939.1925,4.2483
300294.SZ,300294,博雅生物,生物制药,创业板,2012-03-08,1546162.7917,9.4449
300296.SZ,300296,利亚德,元器件,创业板,2012-03-15,1098360.9635,7.0386
300298.SZ,300298,三诺生物,医疗保健,创业板,2012-03-19,1379697.5225,3.8301
300303.SZ,300303,聚飞光电,半导体,创业板,2012-03-19,756499.7655,11.1273
300308.SZ,300308,中际旭创,通信设备,创业板,2012-04-10,17277955.6452,7.3549
300315.SZ,300315,掌趣科技,互联网,创业板,2012-05-11,1434613.0372,12.1935
300316.SZ,300316,晶盛机电,专用机械,创业板,2012-05-11,3989008.0475,10.7034
300319.SZ,300319,麦捷科技,元器件,创业板,2012-05-23,901944.7807,11.7392
300327.SZ,300327,中颖电子,半导体,创业板,2012-06-13,800983.5364,9.3374
300339.SZ,300339,润和软件,软件服务,创业板,2012-07-18,2906215.0746,11.3104
300346.SZ,300346,南大光电,半导体,创业板,2012-08-07,1814710.5542,12.8379
300347.SZ,300347,泰格医药,医疗保健,创业板,2012-08-17,3914389.5013,5.4597
300348.SZ,300348,长亮科技,软件服务,创业板,2012-08-17,723318.878,11.5901
300357.SZ,300357,我武生物,生物制药,创业板,2014-01-21,1178212.275,9.1173
300360.SZ,300360,炬华科技,电器仪表,创业板,2014-01-21,834030.4052,8.9436
300363.SZ,300363,博腾股份,化学制药,创业板,2014-01-29,830862.3982,12.9549
300364.SZ,300364,中文在线,出版业,创业板,2015-01-21,1611455.4604,24.2015
300373.SZ,300373,扬杰科技,半导体,创业板,2014-01-23,2461351.2844,11.181
300377.SZ,300377,赢时胜,软件服务,创业板,2014-01-27,717776.6368,8.899
300379.SZ,300379,东方通,软件服务,创业板,2014-01-28,760464.6424,20.2871
300383.SZ,300383,光环新网,软件服务,创业板,2014-01-29,1887017.3888,6.6816
300390.SZ,300390,天华新能,电气设备,创业板,2014-07-31,1659286.7966,12.3561
300393.SZ,300393,中来股份,塑料,创业板,2014-09-12,746081.5568,10.4404
300394.SZ,300394,天孚通信,通信设备,创业板,2015-02-17,5555077.0694,12.5107
300395.SZ,300395,菲利华,玻璃,创业板,2014-09-10,2195453.8689,3.973
300398.SZ,300398,飞凯材料,化工原料,创业板,2014-10-09,754707.326,10.9494
300401.SZ,300401,花园生物,化学制药,创业板,2014-10-09,835616.52,17.4662
300408.SZ,300408,三环集团,元器件,创业板,2014-12-03,6936987.7431,2.6295
300413.SZ,300413,芒果超媒,影视音像,创业板,2015-01-21,2689114.2895,8.8649
300415.SZ,300415,伊之密,专用机械,创业板,2015-01-23,1092910.5951,5.005
300418.SZ,300418,昆仑万维,互联网,创业板,2015-01-21,4624263.9278,14.5108
300428.SZ,300428,立中集团,汽车配件,创业板,2015-03-19,980323.6382,9.6748
300432.SZ,300432,富临精工,汽车配件,创业板,2015-03-19,1126568.6596,9.8812
300433.SZ,300433,蓝思科技,元器件,创业板,2015-03-18,10145020.0541,5.5534
300438.SZ,300438,鹏辉能源,电气设备,创业板,2015-04-24,1286864.3561,24.2096
300442.SZ,300442,润泽科技,软件服务,创业板,2015-04-24,1776379.0894,6.5823
300450.SZ,300450,先导智能,专用机械,创业板,2015-05-18,3017354.2567,13.3899
300451.SZ,300451,创业慧康,软件服务,创业板,2015-05-14,743499.866,17.145
300454.SZ,300454,深信服,软件服务,创业板,2018-05-16,1940725.2706,11.9115
300455.SZ,300455,航天智装,IT设备,创业板,2015-05-15,948136.8194,12.6128
300456.SZ,300456,赛微电子,半导体,创业板,2015-05-14,1138326.4366,11.888
300457.SZ,300457,赢合科技,专用机械,创业板,2015-05-14,1265654.7758,18.4436
300458.SZ,300458,全志科技,半导体,创业板,2015-05-15,1470398.0124,12.6195
300459.SZ,300459,汤姆猫,互联网,创业板,2015-05-15,1523779.7085,15.4673
300463.SZ,300463,迈克生物,医疗保健,创业板,2015-05-28,717105.528,6.0537
300470.SZ,300470,中密控股,机械基件,创业板,2015-06-12,735523.2623,4.6866
300474.SZ,300474,景嘉微,元器件,创业板,2016-03-31,2498126.1062,11.215
300475.SZ,300475,香农芯创,元器件,创业板,2015-06-10,1424619.122,15.027
300476.SZ,300476,胜宏科技,元器件,创业板,2015-06-11,3395178.5906,12.2538
300482.SZ,300482,万孚生物,医疗保健,创业板,2015-06-30,804708.1126,7.7588
300487.SZ,300487,蓝晓科技,化工原料,创业板,2015-07-02,1723798.8246,3.4941
300492.SZ,300492,华图山鼎,建筑工程,创业板,2015-12-23,1234173.639,5.0566
300496.SZ,300496,中科创达,软件服务,创业板,2015-12-10,1924812.8349,16.7258
300498.SZ,300498,温氏股份,农业综合,创业板,2015-11-02,10952619.4605,2.1149
